73,18,31,32,109,27,1,1,1,1,1,1,0,6,ËÎÆÜ,109,18,163,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
93,26,9,30,279,39,1,1,1,1,1,1,0,6,ËÎÆÜ,279,9,188,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
41,64,42,8,41,192,2,1,1,1,2,1,2,4,ËÎÆÜ,192,8,188,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
29,83,46,26,87,83,1,2,1,1,1,2,2,4,ËÎÆÜ,87,26,241,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
63,73,53,16,63,73,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,73,16,252,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
34,33,14,27,68,22,1,1,1,1,1,1,0,6,ËÎÆÜ,68,14,116,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
72,27,90,48,216,27,1,2,1,1,1,2,2,4,ËÎÆÜ,216,27,237,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
41,1,39,25,27,1,1,2,1,1,1,2,2,4,ËÎÆÜ,41,1,92,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
100,100,57,10,50,200,2,2,1,1,1,1,2,4,ËÎÆÜ,200,10,307,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
73,26,95,32,73,52,2,1,1,1,2,1,2,4,ËÎÆÜ,95,26,230,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
39,19,12,19,117,38,1,2,1,2,1,1,2,4,ËÎÆÜ,117,12,115,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
77,73,30,1,25,73,1,2,1,1,1,2,2,4,ËÎÆÜ,77,1,201,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
44,92,14,2,22,92,1,2,1,1,1,2,2,4,ËÎÆÜ,92,2,172,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
59,68,20,2,59,136,2,1,1,1,2,1,2,4,ËÎÆÜ,136,2,206,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
59,61,14,46,39,122,1,1,1,1,1,1,0,6,ËÎÆÜ,122,14,205,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
10,71,11,2,10,71,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,71,2,102,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
15,33,14,15,7,33,2,2,1,2,1,2,4,2,ÈÑÒÈÍÀ,33,7,77,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
59,73,94,25,177,48,1,1,1,1,1,1,0,6,ËÎÆÜ,177,25,274,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
5,15,37,22,5,45,2,1,1,1,2,1,2,4,ËÎÆÜ,45,5,79,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
71,27,57,34,106,27,1,2,1,1,1,2,2,4,ËÎÆÜ,106,27,189,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
81,1,72,30,40,0,1,1,1,1,1,1,0,6,ËÎÆÜ,81,0,143,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
80,92,57,14,120,92,1,2,1,1,1,2,2,4,ËÎÆÜ,120,14,321,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
12,24,59,45,18,24,1,2,1,1,1,2,2,4,ËÎÆÜ,59,12,111,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
31,14,81,8,20,4,1,1,1,1,1,1,0,6,ËÎÆÜ,81,4,73,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
98,25,1,47,196,12,1,1,1,1,1,1,0,6,ËÎÆÜ,196,1,182,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
21,41,46,30,21,123,2,1,1,1,2,1,2,4,ËÎÆÜ,123,21,138,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
10,25,18,22,10,25,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,25,10,75,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
88,96,33,8,58,192,1,1,1,1,1,1,0,6,ËÎÆÜ,192,8,275,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
16,85,17,37,8,28,1,1,1,1,1,1,0,6,ËÎÆÜ,85,8,98,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
31,27,47,41,93,9,1,1,1,1,1,1,0,6,ËÎÆÜ,93,9,146,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
98,88,12,25,147,88,1,2,1,1,1,2,2,4,ËÎÆÜ,147,12,299,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
30,8,46,38,90,12,1,1,1,1,1,1,0,6,ËÎÆÜ,90,8,126,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
57,40,100,14,114,60,1,1,1,1,1,1,0,6,ËÎÆÜ,114,14,257,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
8,6,79,50,4,9,1,1,1,1,1,1,0,6,ËÎÆÜ,79,4,73,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
60,5,30,48,60,1,2,1,1,1,2,1,2,4,ËÎÆÜ,60,1,143,ËÎÆÜ,ËÎÆÜ,ËÎÆÜ
41,65,34,27,82,32,1,1,1,1,1,1,0,6,ËÎÆÜ,82,27,172,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
57,67,3,32,171,44,1,1,1,1,1,1,0,6,ËÎÆÜ,171,3,200,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
14,97,66,28,28,97,1,2,1,2,2,2,4,2,ÈÑÒÈÍÀ,97,14,219,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
22,41,53,8,14,82,1,1,1,1,1,1,0,6,ËÎÆÜ,82,8,130,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
26,19,54,3,26,57,2,1,1,1,2,1,2,4,ËÎÆÜ,57,3,125,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
62,57,89,5,41,114,1,1,1,1,1,1,0,6,ËÎÆÜ,114,5,249,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
15,74,48,14,45,74,1,2,1,1,1,2,2,4,ËÎÆÜ,74,14,182,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
54,27,42,17,81,18,1,1,1,1,1,1,0,6,ËÎÆÜ,81,17,141,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
8,94,81,47,2,188,1,1,1,1,1,1,0,6,ËÎÆÜ,188,2,230,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
88,55,47,1,132,110,1,1,1,1,1,1,0,6,ËÎÆÜ,132,1,300,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
77,73,88,25,154,109,1,1,1,1,1,1,0,6,ËÎÆÜ,154,25,347,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
87,25,38,48,130,25,1,2,1,1,1,2,2,4,ËÎÆÜ,130,25,198,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
85,44,87,29,42,44,1,2,1,1,1,2,2,4,ËÎÆÜ,87,29,215,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
68,39,88,49,68,39,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,88,39,224,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ
67,63,25,33,67,63,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,67,25,226,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
91,26,75,15,136,78,1,1,1,1,1,1,0,6,ËÎÆÜ,136,15,270,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
47,30,8,28,94,30,1,2,1,1,1,2,2,4,ËÎÆÜ,94,8,135,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
2,67,79,13,2,44,2,1,1,1,2,1,2,4,ËÎÆÜ,79,2,126,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
100,58,84,50,100,58,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,100,50,300,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
94,94,38,4,31,188,2,2,1,1,1,1,2,4,ËÎÆÜ,188,4,257,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
75,87,34,26,50,174,1,1,1,1,1,1,0,6,ËÎÆÜ,174,26,246,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
82,54,58,18,123,36,1,1,1,1,1,1,0,6,ËÎÆÜ,123,18,230,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
61,91,1,28,30,45,1,1,1,1,1,1,0,6,ËÎÆÜ,91,1,164,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
51,6,34,46,51,12,2,1,1,1,2,1,2,4,ËÎÆÜ,51,6,143,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
2,70,24,16,1,23,1,1,1,1,1,1,0,6,ËÎÆÜ,70,1,65,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
1,77,61,5,0,51,1,1,1,1,1,1,0,6,ËÎÆÜ,77,0,118,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
97,45,42,7,97,135,2,1,1,1,2,1,2,4,ËÎÆÜ,135,7,281,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
52,26,38,25,156,52,2,1,1,1,1,2,2,4,ËÎÆÜ,156,25,168,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
45,87,77,41,15,87,1,2,1,1,1,2,2,4,ËÎÆÜ,87,15,250,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
100,47,61,35,200,70,1,1,1,1,1,1,0,6,ËÎÆÜ,200,35,278,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
70,23,84,44,70,11,2,1,1,1,2,1,2,4,ËÎÆÜ,84,11,207,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
41,55,50,46,41,36,2,1,1,1,2,1,2,4,ËÎÆÜ,55,36,178,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
69,74,29,28,69,74,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,74,28,241,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
1,2,98,23,0,2,1,2,1,1,1,2,2,4,ËÎÆÜ,98,0,28,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
40,36,30,23,40,54,2,1,1,1,2,1,2,4,ËÎÆÜ,54,23,146,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
65,42,19,35,43,84,1,1,1,1,1,1,0,6,ËÎÆÜ,84,19,185,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
30,42,23,40,45,63,1,1,1,1,1,1,0,6,ËÎÆÜ,63,23,157,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
21,37,64,4,14,12,1,1,1,1,1,1,0,6,ËÎÆÜ,64,4,84,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
28,70,41,17,28,105,2,1,1,1,2,1,2,4,ËÎÆÜ,105,17,167,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
95,26,62,28,95,52,2,1,1,1,2,1,2,4,ËÎÆÜ,95,26,237,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
66,30,42,23,198,10,1,1,1,1,1,1,0,6,ËÎÆÜ,198,10,161,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
84,94,41,21,28,94,1,2,1,1,1,2,2,4,ËÎÆÜ,94,21,247,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
47,41,72,17,141,61,1,1,1,1,1,1,0,6,ËÎÆÜ,141,17,221,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
74,24,33,45,148,16,1,1,1,1,1,1,0,6,ËÎÆÜ,148,16,176,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
25,52,52,23,37,156,1,2,2,1,1,1,2,4,ËÎÆÜ,156,23,166,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
37,60,3,44,37,20,2,1,1,1,2,1,2,4,ËÎÆÜ,60,3,138,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
58,68,39,35,38,34,1,1,1,1,1,1,0,6,ËÎÆÜ,68,34,170,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
71,77,69,7,71,231,2,1,1,1,2,1,2,4,ËÎÆÜ,231,7,288,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
58,56,14,28,116,37,1,1,1,1,1,1,0,6,ËÎÆÜ,116,14,179,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
46,19,8,28,92,38,1,1,1,1,1,1,0,6,ËÎÆÜ,92,8,131,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
71,86,22,32,213,258,1,1,1,1,1,1,0,6,ËÎÆÜ,258,22,402,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
87,60,38,27,87,120,2,1,1,1,2,1,2,4,ËÎÆÜ,120,27,272,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
68,20,82,37,45,20,1,2,1,1,1,2,2,4,ËÎÆÜ,82,20,170,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
20,43,14,22,20,86,2,1,1,1,2,1,2,4,ËÎÆÜ,86,14,105,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
99,79,19,1,49,26,1,1,1,1,1,1,0,6,ËÎÆÜ,99,1,173,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
3,59,84,31,4,39,1,1,1,1,1,1,0,6,ËÎÆÜ,84,3,133,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
81,21,80,18,81,21,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,81,18,203,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
3,20,13,16,3,20,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,20,3,52,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
40,26,83,33,26,78,1,2,1,1,2,1,2,4,ËÎÆÜ,83,26,177,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
37,66,74,41,37,66,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,74,37,210,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ
77,61,23,12,115,40,1,1,1,1,1,1,0,6,ËÎÆÜ,115,12,201,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
19,68,34,24,19,34,2,1,2,1,2,2,4,2,ÈÑÒÈÍÀ,68,19,111,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ
73,35,27,16,219,105,1,1,1,1,1,1,0,6,ËÎÆÜ,219,16,240,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
94,28,29,49,188,28,1,2,1,1,1,2,2,4,ËÎÆÜ,188,28,200,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
65,47,94,30,65,47,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,94,30,224,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ
1,70,81,31,3,23,1,1,1,1,1,1,0,6,ËÎÆÜ,81,1,127,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
92,96,3,3,61,32,1,1,2,2,1,1,2,4,ËÎÆÜ,96,3,188,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
57,22,69,25,85,33,1,1,1,1,1,1,0,6,ËÎÆÜ,85,22,184,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
44,76,54,20,44,114,2,1,1,1,2,1,2,4,ËÎÆÜ,114,20,218,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
100,15,37,33,100,15,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,100,15,185,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
82,68,28,20,82,68,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,82,20,246,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
14,31,26,16,9,20,1,1,1,1,1,1,0,6,ËÎÆÜ,31,9,76,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
40,47,10,48,80,47,1,2,1,1,1,2,2,4,ËÎÆÜ,80,10,182,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
45,15,54,50,90,15,1,2,1,1,1,2,2,4,ËÎÆÜ,90,15,164,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
34,24,42,41,22,48,1,1,1,1,1,1,0,6,ËÎÆÜ,48,22,141,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
26,3,27,7,39,6,1,1,1,1,1,1,0,6,ËÎÆÜ,39,3,66,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
20,53,59,32,20,79,2,1,1,1,2,1,2,4,ËÎÆÜ,79,20,164,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
33,64,94,8,33,21,2,1,1,1,2,1,2,4,ËÎÆÜ,94,8,151,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
51,87,12,39,153,261,1,1,1,1,1,1,0,6,ËÎÆÜ,261,12,330,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
45,22,94,4,15,22,1,2,1,1,1,2,2,4,ËÎÆÜ,94,4,104,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
91,91,21,27,91,60,3,3,1,1,3,1,0,3,ËÎÆÜ,91,21,269,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
5,99,95,25,5,33,2,1,1,1,2,1,2,4,ËÎÆÜ,99,5,158,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
44,90,60,38,44,30,2,1,1,1,2,1,2,4,ËÎÆÜ,90,30,186,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
54,83,63,46,54,166,2,1,1,1,2,1,2,4,ËÎÆÜ,166,46,254,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
29,47,84,50,58,94,1,1,1,1,1,1,0,6,ËÎÆÜ,94,29,239,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
57,68,68,23,57,204,2,2,2,1,2,1,4,2,ÈÑÒÈÍÀ,204,23,250,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ
95,76,53,42,285,38,1,1,1,1,1,1,0,6,ËÎÆÜ,285,38,266,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
78,36,24,48,52,54,1,1,1,1,1,1,0,6,ËÎÆÜ,78,24,190,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
41,18,28,35,61,18,1,2,1,1,1,2,2,4,ËÎÆÜ,61,18,122,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
84,62,38,50,42,41,1,1,1,1,1,1,0,6,ËÎÆÜ,84,38,195,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
17,86,28,20,17,28,2,1,2,1,2,2,4,2,ÈÑÒÈÍÀ,86,17,93,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ
30,65,89,44,30,43,2,1,1,1,2,1,2,4,ËÎÆÜ,89,30,182,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
53,62,70,41,106,20,1,1,1,1,1,1,0,6,ËÎÆÜ,106,20,226,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
39,26,58,22,78,39,2,1,1,1,1,2,2,4,ËÎÆÜ,78,22,162,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
12,52,72,21,36,26,1,1,1,1,1,1,0,6,ËÎÆÜ,72,12,135,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
2,92,16,29,2,46,2,1,1,1,2,1,2,4,ËÎÆÜ,92,2,93,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
78,99,22,44,78,99,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,99,22,299,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
12,52,82,30,12,156,2,1,1,1,2,1,2,4,ËÎÆÜ,156,12,176,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
3,17,37,11,3,34,2,1,1,1,2,1,2,4,ËÎÆÜ,37,3,65,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
31,63,50,8,62,63,1,2,1,1,1,2,2,4,ËÎÆÜ,63,8,206,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
55,29,34,24,55,29,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,55,24,147,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
56,99,33,45,56,297,2,1,1,1,2,1,2,4,ËÎÆÜ,297,33,256,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
17,82,99,42,17,164,2,1,1,1,2,1,2,4,ËÎÆÜ,164,17,240,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
85,3,56,10,56,4,1,1,2,1,2,1,2,4,ËÎÆÜ,85,3,126,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
39,97,55,45,26,64,1,1,1,1,1,1,0,6,ËÎÆÜ,97,26,203,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
92,21,58,19,138,21,1,2,1,1,1,2,2,4,ËÎÆÜ,138,19,192,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
9,42,75,28,9,84,2,1,1,1,2,1,2,4,ËÎÆÜ,84,9,154,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
74,44,52,15,37,66,1,1,1,1,1,1,0,6,ËÎÆÜ,74,15,199,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
100,38,38,23,300,76,1,2,2,1,1,1,2,4,ËÎÆÜ,300,23,252,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
40,18,76,41,20,18,1,2,1,1,1,2,2,4,ËÎÆÜ,76,18,119,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
40,49,56,41,120,49,1,2,1,1,1,2,2,4,ËÎÆÜ,120,40,195,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
90,100,94,32,90,150,2,1,1,1,2,1,2,4,ËÎÆÜ,150,32,374,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
9,61,11,1,9,61,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,61,1,90,ËÎÆÜ,ËÎÆÜ,ËÎÆÜ
63,75,74,3,31,50,1,1,1,1,1,1,0,6,ËÎÆÜ,75,3,218,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
59,64,11,24,59,96,2,1,1,1,2,1,2,4,ËÎÆÜ,96,11,206,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
2,60,87,13,3,20,1,1,1,1,1,1,0,6,ËÎÆÜ,87,2,96,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
27,61,16,43,27,61,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,61,16,158,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
49,93,15,9,24,31,1,1,1,1,1,1,0,6,ËÎÆÜ,93,9,119,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
96,72,46,49,192,72,1,2,1,1,1,2,2,4,ËÎÆÜ,192,46,289,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
30,69,92,26,45,207,1,1,1,1,1,1,0,6,ËÎÆÜ,207,26,236,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
63,1,77,9,42,1,1,2,1,1,1,2,2,4,ËÎÆÜ,77,1,115,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
13,32,97,45,13,48,2,1,1,1,2,1,2,4,ËÎÆÜ,97,13,138,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
40,90,79,42,40,180,2,1,1,1,2,1,2,4,ËÎÆÜ,180,40,251,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
10,8,8,28,6,8,1,3,3,1,1,3,0,3,ËÎÆÜ,28,6,34,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
80,94,92,46,80,94,2,2,1,1,2,2,4,2,ÈÑÒÈÍÀ,94,46,346,ÈÑÒÈÍÀ,ËÎÆÜ,ËÎÆÜ
51,83,63,48,51,166,2,1,1,1,2,1,2,4,ËÎÆÜ,166,48,248,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
4,65,70,20,1,65,1,2,1,1,1,2,2,4,ËÎÆÜ,70,1,154,ËÎÆÜ,ÈÑÒÈÍÀ,ËÎÆÜ
100,56,42,30,33,56,1,2,1,1,1,2,2,4,ËÎÆÜ,100,30,187,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
86,66,51,50,43,198,1,1,1,1,1,1,0,6,ËÎÆÜ,198,43,253,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
34,68,63,15,102,68,1,2,1,1,1,2,2,4,ËÎÆÜ,102,15,233,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
82,86,37,19,27,43,1,1,1,1,1,1,0,6,ËÎÆÜ,86,19,189,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
77,18,70,35,115,12,1,1,1,1,1,1,0,6,ËÎÆÜ,115,12,200,ÈÑÒÈÍÀ,ÈÑÒÈÍÀ,ËÎÆÜ
